StudentID,Timestamp
13285337,2023-03-05 11:48:12 AEDT+1100
24652024,2023-03-05 12:38:48 AEDT+1100
24652024,2023-03-05 12:38:48 AEDT+1100
24652024,2023-03-05 12:38:49 AEDT+1100
24652024,2023-03-05 12:38:50 AEDT+1100
24652024,2023-03-05 12:38:51 AEDT+1100
24652024,2023-03-05 12:38:51 AEDT+1100
24652024,2023-03-05 12:38:51 AEDT+1100
24652024,2023-03-05 12:38:52 AEDT+1100
24652024,2023-03-05 12:38:53 AEDT+1100
24652024,2023-03-05 12:38:53 AEDT+1100
24652024,2023-03-05 12:38:53 AEDT+1100
13285337,2023-03-05 14:22:44 AEDT+1100
13285337,2023-03-05 14:22:44 AEDT+1100
13285337,2023-03-05 14:22:44 AEDT+1100
13285337,2023-03-05 14:22:44 AEDT+1100
13285337,2023-03-05 14:22:44 AEDT+1100
13285337,2023-03-05 14:22:44 AEDT+1100
13285337,2023-03-05 14:22:45 AEDT+1100
13285337,2023-03-05 14:22:45 AEDT+1100
13285337,2023-03-05 14:22:45 AEDT+1100
13285337,2023-03-05 14:22:45 AEDT+1100
13285337,2023-03-05 14:22:45 AEDT+1100
14287217,2023-03-05 15:57:43 AEDT+1100
14287217,2023-03-05 15:57:43 AEDT+1100
14287217,2023-03-05 15:57:43 AEDT+1100
14287217,2023-03-05 15:57:44 AEDT+1100
14287217,2023-03-05 15:57:44 AEDT+1100
14287217,2023-03-05 15:57:44 AEDT+1100
14287217,2023-03-05 15:57:45 AEDT+1100
14287217,2023-03-05 15:57:45 AEDT+1100
14287217,2023-03-05 15:57:45 AEDT+1100
14287217,2023-03-05 15:57:45 AEDT+1100
14287217,2023-03-05 15:57:46 AEDT+1100
24624215,2023-03-05 18:00:41 AEDT+1100
24624215,2023-03-05 18:00:41 AEDT+1100
24624215,2023-03-05 18:00:41 AEDT+1100
24624215,2023-03-05 18:00:41 AEDT+1100
24624215,2023-03-05 18:00:42 AEDT+1100
24624215,2023-03-05 18:00:42 AEDT+1100
24624215,2023-03-05 18:00:42 AEDT+1100
24624215,2023-03-05 18:00:42 AEDT+1100
24624215,2023-03-05 18:00:43 AEDT+1100
24624215,2023-03-05 18:00:43 AEDT+1100
24624215,2023-03-05 18:00:44 AEDT+1100
13609449,2023-03-05 20:51:17 AEDT+1100
13609449,2023-03-05 20:51:17 AEDT+1100
13609449,2023-03-05 20:51:17 AEDT+1100
13609449,2023-03-05 20:51:17 AEDT+1100
13609449,2023-03-05 20:51:17 AEDT+1100
13609449,2023-03-05 20:51:18 AEDT+1100
13609449,2023-03-05 20:51:18 AEDT+1100
13609449,2023-03-05 20:51:19 AEDT+1100
13609449,2023-03-05 20:51:19 AEDT+1100
13609449,2023-03-05 20:51:19 AEDT+1100
13609449,2023-03-05 20:51:19 AEDT+1100
14375253,2023-03-06 18:03:33 AEDT+1100
14375253,2023-03-06 18:03:33 AEDT+1100
14375253,2023-03-06 18:03:34 AEDT+1100
14375253,2023-03-06 18:03:34 AEDT+1100
14375253,2023-03-06 18:03:35 AEDT+1100
14375253,2023-03-06 18:03:36 AEDT+1100
14375253,2023-03-06 18:03:36 AEDT+1100
14375253,2023-03-06 18:03:38 AEDT+1100
14375253,2023-03-06 18:03:39 AEDT+1100
14375253,2023-03-06 18:03:40 AEDT+1100
14375253,2023-03-06 18:03:40 AEDT+1100
13941998,2023-03-06 18:05:58 AEDT+1100
13941998,2023-03-06 18:05:58 AEDT+1100
13941998,2023-03-06 18:05:59 AEDT+1100
13941998,2023-03-06 18:05:59 AEDT+1100
13941998,2023-03-06 18:06:00 AEDT+1100
13941998,2023-03-06 18:06:00 AEDT+1100
13941998,2023-03-06 18:06:00 AEDT+1100
13941998,2023-03-06 18:06:01 AEDT+1100
13941998,2023-03-06 18:06:01 AEDT+1100
13941998,2023-03-06 18:06:02 AEDT+1100
13941998,2023-03-06 18:06:02 AEDT+1100
14333280,2023-03-06 23:12:02 AEDT+1100
14333280,2023-03-06 23:12:02 AEDT+1100
14333280,2023-03-06 23:12:03 AEDT+1100
14333280,2023-03-06 23:12:06 AEDT+1100
14333280,2023-03-06 23:12:06 AEDT+1100
14333280,2023-03-06 23:12:07 AEDT+1100
14333280,2023-03-06 23:12:08 AEDT+1100
14333280,2023-03-06 23:12:08 AEDT+1100
14333280,2023-03-06 23:12:09 AEDT+1100
14333280,2023-03-06 23:12:09 AEDT+1100
14333280,2023-03-06 23:12:10 AEDT+1100
24854604,2023-03-07 10:28:49 AEDT+1100
24854604,2023-03-07 10:28:49 AEDT+1100
24854604,2023-03-07 10:28:49 AEDT+1100
24854604,2023-03-07 10:28:50 AEDT+1100
24854604,2023-03-07 10:28:50 AEDT+1100
24854604,2023-03-07 10:28:50 AEDT+1100
24854604,2023-03-07 10:28:51 AEDT+1100
24854604,2023-03-07 10:28:51 AEDT+1100
24854604,2023-03-07 10:28:51 AEDT+1100
24854604,2023-03-07 10:28:52 AEDT+1100
24854604,2023-03-07 10:28:52 AEDT+1100
24572000,2023-03-07 11:04:24 AEDT+1100
24572000,2023-03-07 11:04:24 AEDT+1100
24572000,2023-03-07 11:04:24 AEDT+1100
24572000,2023-03-07 11:04:24 AEDT+1100
24572000,2023-03-07 11:04:25 AEDT+1100
24572000,2023-03-07 11:04:25 AEDT+1100
24572000,2023-03-07 11:04:25 AEDT+1100
24572000,2023-03-07 11:04:25 AEDT+1100
24572000,2023-03-07 11:04:26 AEDT+1100
24572000,2023-03-07 11:04:26 AEDT+1100
24572000,2023-03-07 11:04:26 AEDT+1100
14360186,2023-03-07 11:05:19 AEDT+1100
14360186,2023-03-07 11:05:19 AEDT+1100
14360186,2023-03-07 11:05:20 AEDT+1100
14360186,2023-03-07 11:05:20 AEDT+1100
14360186,2023-03-07 11:05:21 AEDT+1100
14360186,2023-03-07 11:05:21 AEDT+1100
14360186,2023-03-07 11:05:21 AEDT+1100
14360186,2023-03-07 11:05:21 AEDT+1100
14360186,2023-03-07 11:05:22 AEDT+1100
14360186,2023-03-07 11:05:22 AEDT+1100
14360186,2023-03-07 11:05:23 AEDT+1100
14214302,2023-03-07 11:06:03 AEDT+1100
14214302,2023-03-07 11:06:03 AEDT+1100
14214302,2023-03-07 11:06:03 AEDT+1100
14214302,2023-03-07 11:06:04 AEDT+1100
14214302,2023-03-07 11:06:04 AEDT+1100
14214302,2023-03-07 11:06:04 AEDT+1100
14214302,2023-03-07 11:06:05 AEDT+1100
14214302,2023-03-07 11:06:06 AEDT+1100
14214302,2023-03-07 11:06:06 AEDT+1100
14214302,2023-03-07 11:06:06 AEDT+1100
14214302,2023-03-07 11:06:07 AEDT+1100
14341580,2023-03-07 11:06:59 AEDT+1100
14341580,2023-03-07 11:06:59 AEDT+1100
14341580,2023-03-07 11:07:00 AEDT+1100
14341580,2023-03-07 11:07:00 AEDT+1100
14341580,2023-03-07 11:07:00 AEDT+1100
14341580,2023-03-07 11:07:01 AEDT+1100
14341580,2023-03-07 11:07:01 AEDT+1100
14341580,2023-03-07 11:07:01 AEDT+1100
14341580,2023-03-07 11:07:01 AEDT+1100
14341580,2023-03-07 11:07:02 AEDT+1100
14341580,2023-03-07 11:07:02 AEDT+1100
14274334,2023-03-07 11:07:04 AEDT+1100
14274334,2023-03-07 11:07:04 AEDT+1100
14274334,2023-03-07 11:07:04 AEDT+1100
14274334,2023-03-07 11:07:04 AEDT+1100
14274334,2023-03-07 11:07:04 AEDT+1100
14325512,2023-03-07 11:07:05 AEDT+1100
14325512,2023-03-07 11:07:05 AEDT+1100
14325512,2023-03-07 11:07:05 AEDT+1100
14274334,2023-03-07 11:07:05 AEDT+1100
14325512,2023-03-07 11:07:06 AEDT+1100
14274334,2023-03-07 11:07:06 AEDT+1100
14325512,2023-03-07 11:07:06 AEDT+1100
14274334,2023-03-07 11:07:06 AEDT+1100
14325512,2023-03-07 11:07:06 AEDT+1100
14274334,2023-03-07 11:07:06 AEDT+1100
14325512,2023-03-07 11:07:06 AEDT+1100
14325512,2023-03-07 11:07:07 AEDT+1100
14325512,2023-03-07 11:07:07 AEDT+1100
14274334,2023-03-07 11:07:07 AEDT+1100
24647808,2023-03-07 11:07:07 AEDT+1100
14274334,2023-03-07 11:07:07 AEDT+1100
14325512,2023-03-07 11:07:08 AEDT+1100
24647808,2023-03-07 11:07:08 AEDT+1100
13388982,2023-03-07 12:59:17 AEDT+1100
13388982,2023-03-07 12:59:17 AEDT+1100
13388982,2023-03-07 12:59:18 AEDT+1100
13388982,2023-03-07 12:59:18 AEDT+1100
13388982,2023-03-07 12:59:18 AEDT+1100
13388982,2023-03-07 12:59:18 AEDT+1100
13388982,2023-03-07 12:59:19 AEDT+1100
13388982,2023-03-07 12:59:19 AEDT+1100
13388982,2023-03-07 12:59:20 AEDT+1100
13388982,2023-03-07 12:59:20 AEDT+1100
13388982,2023-03-07 12:59:20 AEDT+1100
13971128,2023-03-07 13:50:30 AEDT+1100
13971128,2023-03-07 13:50:30 AEDT+1100
13971128,2023-03-07 13:50:31 AEDT+1100
13971128,2023-03-07 13:50:31 AEDT+1100
13971128,2023-03-07 13:50:32 AEDT+1100
13971128,2023-03-07 13:50:32 AEDT+1100
13971128,2023-03-07 13:50:32 AEDT+1100
13971128,2023-03-07 13:50:33 AEDT+1100
13971128,2023-03-07 13:50:33 AEDT+1100
13971128,2023-03-07 13:50:33 AEDT+1100
13971128,2023-03-07 13:50:34 AEDT+1100
13540570,2023-03-07 15:01:52 AEDT+1100
13540570,2023-03-07 15:01:52 AEDT+1100
13540570,2023-03-07 15:01:52 AEDT+1100
13540570,2023-03-07 15:01:52 AEDT+1100
13540570,2023-03-07 15:01:52 AEDT+1100
13540570,2023-03-07 15:01:53 AEDT+1100
13540570,2023-03-07 15:01:53 AEDT+1100
13540570,2023-03-07 15:01:53 AEDT+1100
13540570,2023-03-07 15:01:53 AEDT+1100
13540570,2023-03-07 15:01:54 AEDT+1100
13540570,2023-03-07 15:01:54 AEDT+1100
24527208,2023-03-07 15:49:52 AEDT+1100
24527208,2023-03-07 15:49:52 AEDT+1100
24527208,2023-03-07 15:49:52 AEDT+1100
24527208,2023-03-07 15:49:53 AEDT+1100
24527208,2023-03-07 15:49:53 AEDT+1100
24527208,2023-03-07 15:49:53 AEDT+1100
24527208,2023-03-07 15:49:54 AEDT+1100
24527208,2023-03-07 15:49:54 AEDT+1100
24527208,2023-03-07 15:49:55 AEDT+1100
24527208,2023-03-07 15:49:55 AEDT+1100
24594374,2023-03-07 15:49:56 AEDT+1100
24527208,2023-03-07 15:49:57 AEDT+1100
24594374,2023-03-07 15:49:57 AEDT+1100
24594374,2023-03-07 15:50:00 AEDT+1100
24594374,2023-03-07 15:50:01 AEDT+1100
24594374,2023-03-07 15:50:01 AEDT+1100
24594374,2023-03-07 15:50:02 AEDT+1100
24594374,2023-03-07 15:50:02 AEDT+1100
24594374,2023-03-07 15:50:03 AEDT+1100
24651883,2023-03-07 15:50:22 AEDT+1100
24651883,2023-03-07 15:50:22 AEDT+1100
24651883,2023-03-07 15:50:23 AEDT+1100
24651883,2023-03-07 15:50:24 AEDT+1100
24651883,2023-03-07 15:50:24 AEDT+1100
24651883,2023-03-07 15:50:24 AEDT+1100
24651883,2023-03-07 15:50:24 AEDT+1100
24651883,2023-03-07 15:50:25 AEDT+1100
24594374,2023-03-07 15:50:25 AEDT+1100
24594374,2023-03-07 15:50:25 AEDT+1100
24594374,2023-03-07 15:50:25 AEDT+1100
24594374,2023-03-07 15:50:25 AEDT+1100
24594374,2023-03-07 15:50:25 AEDT+1100
24651883,2023-03-07 15:50:25 AEDT+1100
24594374,2023-03-07 15:50:26 AEDT+1100
24594374,2023-03-07 15:50:26 AEDT+1100
24651883,2023-03-07 15:50:26 AEDT+1100
24594374,2023-03-07 15:50:26 AEDT+1100
24594374,2023-03-07 15:50:26 AEDT+1100
24594374,2023-03-07 15:50:26 AEDT+1100
24594374,2023-03-07 15:50:26 AEDT+1100
13388982,2023-03-08 15:36:23 AEDT+1100
13388982,2023-03-08 15:36:23 AEDT+1100
13388982,2023-03-08 15:36:24 AEDT+1100
13388982,2023-03-08 15:36:24 AEDT+1100
13388982,2023-03-08 15:36:25 AEDT+1100
13388982,2023-03-08 15:36:25 AEDT+1100
13388982,2023-03-08 15:36:26 AEDT+1100
13388982,2023-03-08 15:36:27 AEDT+1100
13388982,2023-03-08 15:36:27 AEDT+1100
13388982,2023-03-08 15:36:27 AEDT+1100
13388982,2023-03-08 15:36:28 AEDT+1100
13888666,2023-03-08 15:39:00 AEDT+1100
13888666,2023-03-08 15:39:00 AEDT+1100
13888666,2023-03-08 15:39:01 AEDT+1100
13888666,2023-03-08 15:39:02 AEDT+1100
13888666,2023-03-08 15:39:03 AEDT+1100
13888666,2023-03-08 15:39:03 AEDT+1100
13888666,2023-03-08 15:39:04 AEDT+1100
13888666,2023-03-08 15:39:05 AEDT+1100
13888666,2023-03-08 15:39:06 AEDT+1100
13888666,2023-03-08 15:39:07 AEDT+1100
13888666,2023-03-08 15:39:08 AEDT+1100
12345678,2023-03-08 15:48:45 AEDT+1100
12345678,2023-03-08 15:48:45 AEDT+1100
12345678,2023-03-08 15:48:45 AEDT+1100
12345678,2023-03-08 15:48:46 AEDT+1100
12345678,2023-03-08 15:48:46 AEDT+1100
12345678,2023-03-08 15:48:47 AEDT+1100
12345678,2023-03-08 15:48:48 AEDT+1100
12345678,2023-03-08 15:48:48 AEDT+1100
12345678,2023-03-08 15:48:49 AEDT+1100
12345678,2023-03-08 15:48:50 AEDT+1100
12345678,2023-03-08 15:48:50 AEDT+1100
13552144,2023-03-08 15:49:15 AEDT+1100
13552144,2023-03-08 15:49:15 AEDT+1100
13552144,2023-03-08 15:49:16 AEDT+1100
13552144,2023-03-08 15:49:16 AEDT+1100
13552144,2023-03-08 15:49:16 AEDT+1100
13552144,2023-03-08 15:49:17 AEDT+1100
13552144,2023-03-08 15:49:17 AEDT+1100
13552144,2023-03-08 15:49:18 AEDT+1100
13552144,2023-03-08 15:49:18 AEDT+1100
13552144,2023-03-08 15:49:18 AEDT+1100
13552144,2023-03-08 15:49:19 AEDT+1100
13552144,2023-03-08 15:50:43 AEDT+1100
13552144,2023-03-08 15:50:43 AEDT+1100
13552144,2023-03-08 15:50:43 AEDT+1100
13552144,2023-03-08 15:50:43 AEDT+1100
13552144,2023-03-08 15:50:43 AEDT+1100
13552144,2023-03-08 15:50:43 AEDT+1100
13552144,2023-03-08 15:50:43 AEDT+1100
13552144,2023-03-08 15:50:43 AEDT+1100
13552144,2023-03-08 15:50:43 AEDT+1100
13552144,2023-03-08 15:50:43 AEDT+1100
13552144,2023-03-08 15:50:44 AEDT+1100
13414836,2023-03-08 16:22:24 AEDT+1100
13414836,2023-03-08 16:22:24 AEDT+1100
13414836,2023-03-08 16:22:24 AEDT+1100
13414836,2023-03-08 16:22:25 AEDT+1100
13414836,2023-03-08 16:22:25 AEDT+1100
13414836,2023-03-08 16:22:26 AEDT+1100
13414836,2023-03-08 16:22:26 AEDT+1100
13414836,2023-03-08 16:22:27 AEDT+1100
13414836,2023-03-08 16:22:28 AEDT+1100
13414836,2023-03-08 16:22:29 AEDT+1100
13414836,2023-03-08 16:22:29 AEDT+1100
14082426,2023-03-08 17:11:09 AEDT+1100
14082426,2023-03-08 17:11:09 AEDT+1100
14082426,2023-03-08 17:11:10 AEDT+1100
14082426,2023-03-08 17:11:10 AEDT+1100
14082426,2023-03-08 17:11:10 AEDT+1100
14082426,2023-03-08 17:11:11 AEDT+1100
14082426,2023-03-08 17:11:11 AEDT+1100
14082426,2023-03-08 17:11:12 AEDT+1100
14082426,2023-03-08 17:11:12 AEDT+1100
14082426,2023-03-08 17:11:13 AEDT+1100
14082426,2023-03-08 17:11:13 AEDT+1100
14357267,2023-03-08 18:06:36 AEDT+1100
14357267,2023-03-08 18:06:36 AEDT+1100
14357267,2023-03-08 18:06:36 AEDT+1100
14357267,2023-03-08 18:06:37 AEDT+1100
14357267,2023-03-08 18:06:38 AEDT+1100
14357267,2023-03-08 18:06:38 AEDT+1100
14357267,2023-03-08 18:06:39 AEDT+1100
14357267,2023-03-08 18:06:39 AEDT+1100
14357267,2023-03-08 18:06:40 AEDT+1100
14357267,2023-03-08 18:06:40 AEDT+1100
14357267,2023-03-08 18:06:41 AEDT+1100
13912201,2023-03-08 18:50:42 AEDT+1100
13912201,2023-03-08 18:50:42 AEDT+1100
13912201,2023-03-08 18:50:42 AEDT+1100
13912201,2023-03-08 18:50:43 AEDT+1100
13912201,2023-03-08 18:50:43 AEDT+1100
13912201,2023-03-08 18:50:43 AEDT+1100
13912201,2023-03-08 18:50:44 AEDT+1100
13912201,2023-03-08 18:50:44 AEDT+1100
13912201,2023-03-08 18:50:45 AEDT+1100
13912201,2023-03-08 18:50:45 AEDT+1100
13912201,2023-03-08 18:50:46 AEDT+1100
24604718,2023-03-09 01:08:49 AEDT+1100
24604718,2023-03-09 01:08:49 AEDT+1100
24604718,2023-03-09 01:08:50 AEDT+1100
24604718,2023-03-09 01:08:50 AEDT+1100
24604718,2023-03-09 01:08:50 AEDT+1100
24604718,2023-03-09 01:08:50 AEDT+1100
24604718,2023-03-09 01:08:51 AEDT+1100
24604718,2023-03-09 01:08:51 AEDT+1100
24604718,2023-03-09 01:08:51 AEDT+1100
24604718,2023-03-09 01:08:52 AEDT+1100
24604718,2023-03-09 01:08:52 AEDT+1100
14205064,2023-03-09 08:27:23 AEDT+1100
14205064,2023-03-09 08:27:23 AEDT+1100
14205064,2023-03-09 08:27:23 AEDT+1100
14205064,2023-03-09 08:27:24 AEDT+1100
14205064,2023-03-09 08:27:25 AEDT+1100
14205064,2023-03-09 08:27:26 AEDT+1100
14205064,2023-03-09 08:27:26 AEDT+1100
14205064,2023-03-09 08:27:27 AEDT+1100
14205064,2023-03-09 08:27:27 AEDT+1100
14205064,2023-03-09 08:27:28 AEDT+1100
14205064,2023-03-09 08:27:28 AEDT+1100
13903620,2023-03-09 12:15:22 AEDT+1100
13903620,2023-03-09 12:15:22 AEDT+1100
13903620,2023-03-09 12:15:22 AEDT+1100
13903620,2023-03-09 12:15:23 AEDT+1100
13903620,2023-03-09 12:15:23 AEDT+1100
13903620,2023-03-09 12:15:24 AEDT+1100
13903620,2023-03-09 12:15:24 AEDT+1100
13903620,2023-03-09 12:15:24 AEDT+1100
13903620,2023-03-09 12:15:25 AEDT+1100
13903620,2023-03-09 12:15:25 AEDT+1100
13903620,2023-03-09 12:15:26 AEDT+1100
13537004,2023-03-09 14:18:19 AEDT+1100
13537004,2023-03-09 14:18:19 AEDT+1100
13537004,2023-03-09 14:18:20 AEDT+1100
13537004,2023-03-09 14:18:20 AEDT+1100
13537004,2023-03-09 14:18:21 AEDT+1100
13537004,2023-03-09 14:18:21 AEDT+1100
13537004,2023-03-09 14:18:21 AEDT+1100
13537004,2023-03-09 14:18:21 AEDT+1100
13537004,2023-03-09 14:18:22 AEDT+1100
13537004,2023-03-09 14:18:22 AEDT+1100
13537004,2023-03-09 14:18:23 AEDT+1100
13204805,2023-03-09 15:09:50 AEDT+1100
13204805,2023-03-09 15:09:50 AEDT+1100
13204805,2023-03-09 15:09:51 AEDT+1100
13204805,2023-03-09 15:09:51 AEDT+1100
13204805,2023-03-09 15:09:51 AEDT+1100
13204805,2023-03-09 15:09:52 AEDT+1100
13204805,2023-03-09 15:09:52 AEDT+1100
13204805,2023-03-09 15:09:53 AEDT+1100
13204805,2023-03-09 15:09:53 AEDT+1100
13204805,2023-03-09 15:09:54 AEDT+1100
13204805,2023-03-09 15:09:54 AEDT+1100
14373373,2023-03-09 16:36:15 AEDT+1100
14373373,2023-03-09 16:36:15 AEDT+1100
14373373,2023-03-09 16:36:16 AEDT+1100
14373373,2023-03-09 16:36:16 AEDT+1100
14373373,2023-03-09 16:36:17 AEDT+1100
14373373,2023-03-09 16:36:18 AEDT+1100
14373373,2023-03-09 16:36:18 AEDT+1100
14373373,2023-03-09 16:36:19 AEDT+1100
14373373,2023-03-09 16:36:20 AEDT+1100
14373373,2023-03-09 16:36:21 AEDT+1100
14373373,2023-03-09 16:36:21 AEDT+1100
14373373,2023-03-09 16:58:42 AEDT+1100
14373373,2023-03-09 16:58:42 AEDT+1100
14373373,2023-03-09 16:58:42 AEDT+1100
14373373,2023-03-09 16:58:43 AEDT+1100
14373373,2023-03-09 16:58:43 AEDT+1100
14373373,2023-03-09 16:58:43 AEDT+1100
14373373,2023-03-09 16:58:43 AEDT+1100
14373373,2023-03-09 16:58:43 AEDT+1100
14373373,2023-03-09 16:58:43 AEDT+1100
14373373,2023-03-09 16:58:43 AEDT+1100
14373373,2023-03-09 16:58:43 AEDT+1100
24651073,2023-03-09 18:44:59 AEDT+1100
24651073,2023-03-09 18:44:59 AEDT+1100
24651073,2023-03-09 18:45:00 AEDT+1100
24651073,2023-03-09 18:45:00 AEDT+1100
24651073,2023-03-09 18:45:01 AEDT+1100
24651073,2023-03-09 18:45:02 AEDT+1100
24651073,2023-03-09 18:45:03 AEDT+1100
24651073,2023-03-09 18:45:03 AEDT+1100
24651073,2023-03-09 18:45:04 AEDT+1100
24651073,2023-03-09 18:45:05 AEDT+1100
24651073,2023-03-09 18:45:07 AEDT+1100
14229189,2023-03-10 10:22:06 AEDT+1100
14229189,2023-03-10 10:22:06 AEDT+1100
14229189,2023-03-10 10:22:07 AEDT+1100
14229189,2023-03-10 10:22:07 AEDT+1100
14229189,2023-03-10 10:22:07 AEDT+1100
14229189,2023-03-10 10:22:08 AEDT+1100
14229189,2023-03-10 10:22:09 AEDT+1100
14229189,2023-03-10 10:22:09 AEDT+1100
14229189,2023-03-10 10:22:10 AEDT+1100
14229189,2023-03-10 10:22:10 AEDT+1100
14229189,2023-03-10 10:22:11 AEDT+1100
14373373,2023-03-10 10:59:03 AEDT+1100
14373373,2023-03-10 10:59:03 AEDT+1100
14373373,2023-03-10 10:59:03 AEDT+1100
14373373,2023-03-10 10:59:04 AEDT+1100
14373373,2023-03-10 10:59:04 AEDT+1100
14373373,2023-03-10 10:59:05 AEDT+1100
14373373,2023-03-10 10:59:05 AEDT+1100
14373373,2023-03-10 10:59:05 AEDT+1100
14373373,2023-03-10 10:59:05 AEDT+1100
14373373,2023-03-10 10:59:05 AEDT+1100
14373373,2023-03-10 10:59:06 AEDT+1100
14229189,2023-03-10 12:04:10 AEDT+1100
14229189,2023-03-10 12:04:10 AEDT+1100
14229189,2023-03-10 12:04:10 AEDT+1100
14229189,2023-03-10 12:04:11 AEDT+1100
14229189,2023-03-10 12:04:11 AEDT+1100
14229189,2023-03-10 12:04:11 AEDT+1100
14229189,2023-03-10 12:04:11 AEDT+1100
14229189,2023-03-10 12:04:11 AEDT+1100
14229189,2023-03-10 12:04:11 AEDT+1100
14229189,2023-03-10 12:04:11 AEDT+1100
14229189,2023-03-10 12:04:11 AEDT+1100
14304291,2023-03-10 17:02:39 AEDT+1100
14304291,2023-03-10 17:02:39 AEDT+1100
14304291,2023-03-10 17:02:40 AEDT+1100
14304291,2023-03-10 17:02:40 AEDT+1100
14304291,2023-03-10 17:02:41 AEDT+1100
14304291,2023-03-10 17:02:41 AEDT+1100
14304291,2023-03-10 17:02:41 AEDT+1100
14304291,2023-03-10 17:02:41 AEDT+1100
14304291,2023-03-10 17:02:42 AEDT+1100
14304291,2023-03-10 17:02:42 AEDT+1100
14304291,2023-03-10 17:02:43 AEDT+1100
13809987,2023-03-10 19:08:35 AEDT+1100
13809987,2023-03-10 19:08:35 AEDT+1100
13809987,2023-03-10 19:08:36 AEDT+1100
13809987,2023-03-10 19:08:37 AEDT+1100
13809987,2023-03-10 19:08:38 AEDT+1100
13809987,2023-03-10 19:08:39 AEDT+1100
13809987,2023-03-10 19:08:40 AEDT+1100
13809987,2023-03-10 19:08:40 AEDT+1100
13809987,2023-03-10 19:08:41 AEDT+1100
13809987,2023-03-10 19:08:42 AEDT+1100
13809987,2023-03-10 19:08:42 AEDT+1100
13809987,2023-03-10 19:09:50 AEDT+1100
13809987,2023-03-10 19:09:50 AEDT+1100
13809987,2023-03-10 19:09:50 AEDT+1100
13809987,2023-03-10 19:09:50 AEDT+1100
13809987,2023-03-10 19:09:50 AEDT+1100
13809987,2023-03-10 19:09:50 AEDT+1100
13809987,2023-03-10 19:09:50 AEDT+1100
13809987,2023-03-10 19:09:50 AEDT+1100
13809987,2023-03-10 19:09:50 AEDT+1100
13809987,2023-03-10 19:09:50 AEDT+1100
13809987,2023-03-10 19:09:50 AEDT+1100
13809987,2023-03-10 19:14:05 AEDT+1100
13809987,2023-03-10 19:14:05 AEDT+1100
13809987,2023-03-10 19:14:05 AEDT+1100
13809987,2023-03-10 19:14:05 AEDT+1100
13809987,2023-03-10 19:14:05 AEDT+1100
13809987,2023-03-10 19:14:05 AEDT+1100
13809987,2023-03-10 19:14:05 AEDT+1100
13809987,2023-03-10 19:14:05 AEDT+1100
13809987,2023-03-10 19:14:05 AEDT+1100
13809987,2023-03-10 19:14:05 AEDT+1100
13809987,2023-03-10 19:14:05 AEDT+1100
13809987,2023-03-10 19:15:55 AEDT+1100
